Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
539242,SDFSB22GR,SBI DEBT FUND SERIES B - 22 (1100Days) - REGULAR PLAN - GROWTH,Active,F ,10.00,INF200KA1FO0,,MF
539243,SDFSB22DR,SBI DEBT FUND SERIES B - 22 (1100Days) - REGULAR PLAN - DIVIDEND PAYOUT,Active,F ,10.00,INF200KA1FP7,,MF
539244,SDFSB22GD,SBI DEBT FUND SERIES B - 22 (1100Days) - DIRECT PLAN - GROWTH,Active,F ,10.00,INF200KA1FQ5,,MF
539245,SDFSB22DD,SBI DEBT FUND SERIES B - 22 (1100 Days) - DIRECT PLAN - DIVIDEND PAYOUT,Active,F ,10.00,INF200KA1FR3,,MF
539247,RIFIVSR3X,RELIANCE INTERVAL FUND - IV - SERIES 3 DIRECT PLAN - DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KA14I4,,MF
539248,RIFIVSR3Z,RELIANCE INTERVAL FUND - IV - SERIES 3 - DIRECT PLAN - GROWTH OPTION,Active,F ,10.00,INF204KA15I1,,MF
539249,RIFIVSR3D,RELIANCE INTERVAL FUND - IV - SERIES 3 - DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KA12I8,,MF
539250,RIFIVSR3G,RELIANCE INTERVAL FUND - IV - SERIES 3 - GROWTH OPTION,Active,F ,10.00,INF204KA13I6,,MF
539256,SDFSB23GR,SBI Debt Fund Series B - 23 (1100 Days) - Regular Plan- Growth,Active,F ,10.00,INF200KA1FT9,,MF
539257,H1126J34DG,HDFC FMP 1126D July 2015 (1) - Series 34 - Direct Option - Growth Option,Active,F ,10.00,INF179KB1FW9,,MF
539258,H1126J34DD,HDFC FMP 1126D July 2015 (1) - Series 34 - Direct Option - Normal Dividend Option,Active,F ,10.00,INF179KB1FX7,,MF
539259,SDFSB23DR`,SBI Debt Fund Series B - 23 (1100 Days) - Regular Plan - Dividend payout,Active,F ,10.00,INF200KA1FU7,,MF
539260,H1126J34RG,HDFC FMP 1126D July 2015 (1) - Series 34 - Regular Option - Growth Option,Active,F ,10.00,INF179KB1GA3,,MF
539261,SDFSB23GD,SBI Debt Fund Series B - 23 (1100 Days) - Direct Plan - Growth,Active,F ,10.00,INF200KA1FV5,,MF
539262,SDFSB23DD,SBI Debt Fund Series B - 23 (1100 Days) - Direct Plan- Dividend Payout,Active,F ,10.00,INF200KA1FW3,,MF
539263,H1126J34RD,HDFC FMP 1126D July 2015 (1) - Series 34 - Regular Option - Normal Dividend Option,Active,F ,10.00,INF179KB1GB1,,MF
539264,H1126J34RQ,HDFC FMP 1126D July 2015 (1) - Series 34 - Regular Option - Quarterly Dividend Option,Active,F ,10.00,INF179KB1GC9,,MF
539269,RXXIX1X,RELIANCE FHF XXIX SERIES 1- DIRECT PLAN DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KA17J5,,MF
539270,RXXIX1Z,RELIANCE FHF XXIX SERIES 1- DIRECT PLAN GROWTH OPTION,Active,F ,10.00,INF204KA16J7,,MF
539271,RXXIX1D,RELIANCE FHF XXIX SERIES 1- DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KA15J9,,MF
539272,RXXIX1G,RELIANCE FHF XXIX SERIES 1- GROWTH OPTION,Active,F ,10.00,INF204KA14J2,,MF
539279,H1141J34DG,HDFC FMP 1141D JULY 2015 DIRECT OPTION - GROWTH OPTION,Active,F ,10.00,INF179KB1GE5,,MF
539280,H1141J34DD,HDFC FMP 1141D JULY 2015 DIRECT OPTION- NORMAL DIVIDEND OPTION,Active,F ,10.00,INF179KB1GF2,,MF
539281,H1141J34DQ,HDFC FMP 1141D JULY 2015 DIRECT OPTION- QUATERLY DIVIDEND OPTION,Active,F ,10.00,INF179KB1GG0,,MF
539282,H1141J34RG,HDFC FMP 1141D JULY 2015 REGULAR OPTION- GROWTH OPTION,Active,F ,10.00,INF179KB1GI6,,MF
539283,H1141J34RD,HDFC FMP 1141D JULY 2015 REGULAR OPTION- NORMAL DIVIDEND OPTION,Active,F ,10.00,INF179KB1GJ4,,MF
539284,H1141J34RQ,HDFC FMP 1141D JULY 2015 REGULAR OPTION- QUATERLY DIVIDEND OPTION,Active,F ,10.00,INF179KB1GK2,,MF
539292,RXXIX2Z,RELIANCE FHF-XXIX- SERIES 2- DIRECT PLAN GROWTH OPTION,Active,F ,10.00,INF204KA10K8,,MF
539293,RXXIX2X,RELIANCE FHF-XXIX- SERIES 2- DIRECT PLAN DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KA11K6,,MF
539294,RXXIX2G,RELIANCE FHF-XXIX-SERIES2- GROWTH OPTION,Active,F ,10.00,INF204KA18J3,,MF
539295,RXXIX2D,RELIANCE FHF-XXIX-SERIES2-DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KA19J1,,MF
539296,SDAFXGR,SBI DUAL ADVANTAGE FUND SERIES X- REGULAR PLAN GROWTH,Active,F ,10.00,INF200KA1GB5,,MF
539297,SDAFXDR,SBI DUAL ADVANTAGE FUND SERIES X- REGULAR PLAN DIVIDEND PAYOUT,Active,F ,10.00,INF200KA1GC3,,MF
539298,SDAFXGD,SBI DUAL ADVANTAGE FUND SERIES X- DIRECT PLAN GROWTH,Active,F ,10.00,INF200KA1GD1,,MF
539299,SDAFXDD,SBI DUAL ADVANTAGE FUND SERIES X- DIRECT PLAN DIVIDEND PAYOUT,Active,F ,10.00,INF200KA1GE9,,MF
539305,AXISHB25DD,Axis Hybrid Fund Series 25 (1278 Days) Direct Plan Dividend Payout,Active,F ,10.00,INF846K01VU0,,MF
539306,AXISHB25DG,Axis Hybrid Fund Series 25 (1278 Days) Direct Plan Growth,Active,F ,10.00,INF846K01VT2,,MF
539307,AXISHB25DP,Axis Hybrid Fund Series 25 (1278 Days) Regular Plan Dividend Payout,Active,F ,10.00,INF846K01VW6,,MF
539308,AXISHB25GP,Axis Hybrid Fund Series 25 (1278 Days) Regular Plan Growth,Active,F ,10.00,INF846K01VV8,,MF
539315,SDFSB25GR,SBI DEBT FUND SERIES B-25 (1100 D) REGULAR PLAN GROWTH,Active,F ,10.00,INF200KA1GF6,,MF
539316,SDFSB25DR,SBI DEBT FUND SERIES B-25 (1100 D) REGULAR PLAN DIVIDEND PAYOUT,Active,F ,10.00,INF200KA1GG4,,MF
539317,SDFSB25GD,SBI DEBT FUND SERIES B-25 (1100 D) DIRECT PLAN GROWTH,Active,F ,10.00,INF200KA1GH2,,MF
539318,SDFSB25DD,SBI DEBT FUND SERIES B-25(1100 D) DIVIDEND PAYOUT,Active,F ,10.00,INF200KA1GI0,,MF
539323,RXXIX3X,RELIANCE FIXED HORIZON FUND- XXIX- SERIES 3-DIRECT PLAN DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KA15K7,,MF
539324,RXXIX3Z,RELIANCE FIXED HORIZON FUND -XXIX-SERIES3- DIRECT PLAN GROWTH OPTION,Active,F ,10.00,INF204KA14K0,,MF
539325,RXXIX3D,RELIANCE FIXED HORIZON FUND-XXIX- SERIES3- DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KA13K2,,MF
539326,RXXIX3G,RELIANCE FIXED HORIZON FUND-XXIX- SERIES3-GROWTH OPTION,Active,F ,10.00,INF204KA12K4,,MF
539327,UTIDDPDA21,UTI DUAL ADVANTAGE FIXED TERM FUND SERIES II-I(1998 DAYS) DIRECT PLAN DIVIDEND PAYOUT,Active,F ,10.00,INF789FB1W26,,MF
539328,UTIDGRDA21,UTI DUAL ADVANTAGE FIXED TERM FUND SERIES II-I(1998 DAYS) DIRECT PLAN GROWTH,Active,F ,10.00,INF789FB1W34,,MF
539329,UTIRDPDA21,UTI DUAL ADVANTAGE FIXED TERM FUND SERIES II-I(1998 DAYS) REGULAR PLAN DIVIDEND PAYOUT,Active,F ,10.00,INF789FB1W00,,MF
539330,UTIRGRDA21,UTI DUAL ADVANTAGE FIXED TERM FUND SERIES II-I(1998 DAYS) REGULAR PLAN GROWTH,Active,F ,10.00,INF789FB1W18,,MF
539338,AXISHB26DD,Axis Hybrid Fund Series 26(1276 Days)- Direct Plan- Dividend Payout,Active,F ,10.00,INF846K01VY2,,MF
539339,AXISHB26DG,Axis Hybrid Fund Series 26 (1276 Days) Direct Plan- Growth,Active,F ,10.00,INF846K01VX4,,MF
539340,AXISHB26DP,Axis Hybrid Fund Series 26 (1276)- Regular Plan- Dividend Payout,Active,F ,10.00,INF846K01WA0,,MF
539341,AXISHB26GP,Axis Hybrid Fund Series 26 (1276 Days)- Regular Plan- Growth,Active,F ,10.00,INF846K01VZ9,,MF
539342,HDA1100ADG,HDFC DUAL ADVANTAGE FUND - I - 1100D AUGUST 2015 (1) - DIRECT OPTION - GROWTH OPTION,Active,F ,10.00,INF179KB1HA1,,MF
539343,HDA1100ADD,HDFC DUAL ADVANTAGE FUND - I - 1100D AUGUST 2015 (1) - DIRECT OPTION - DIVIDEND OPTION,Active,F ,10.00,INF179KB1HB9,,MF
539344,HDA1100ARG,HDFC DUAL ADVANTAGE FUND - I - 1100D AUGUST 2015 (1) - REGULAR OPTION - GROWTH OPTION,Active,F ,10.00,INF179KB1HC7,,MF
539345,HDA1100ARD,HDFC DUAL ADVANTAGE FUND - I - 1100D AUGUST 2015 (1) - REGULAR OPTION - DIVIDEND OPTION,Active,F ,10.00,INF179KB1HD5,,MF
539348,RXXIX6Z,Reliance Fixed Horizon Fund - XXIX Series 6- Direct Plan Growth Option,Active,F ,10.00,INF204KA16M1,,MF
539349,RXXIX6D,Reliance Fixed Horizon Fund - XXIX Series 6- Dividend Payout Option,Active,F ,10.00,INF204KA15M3,,MF
539350,RXXIX6G,Reliance Fixed Horizon Fund - XXIX Series 6- Growth Option,Active,F ,10.00,INF204KA14M6,,MF
539355,UTRDPDA2P2,UTI DUAL ADVANTAGE FTF SERIES II-II (1997 DAYS)- REGULAR PLAN- DIVIDEND PAYOUT,Active,F ,10.00,INF789FB1Z23,,MF
539356,UTRGRDA2P2,UTI DUAL ADVANTAGE FTF SERIES II-II (1997 DAYS)- REGULAR PLAN- GROWTH,Active,F ,10.00,INF789FB1Z31,,MF
539357,UTDGRDA2P2,UTI DUAL ADVANTAGE FTF SERIES II-II(1997 DAYS)- DIRECT PLAN-GROWTH,Active,F ,10.00,INF789FB1Z56,,MF
539358,UTDDPDA2P2,UTI DUAL ADVANTAGE FTF SERIES II-II (1997 DAYS)- DIRECT PLAN- DIVIDEND PAYOUT,Active,F ,10.00,INF789FB1Z49,,MF
539360,RXXIX8Z,Reliance Fixed Horizon Fund - XXIX Series 8 - DIRECT PLAN - GROWTH OPTION,Active,F ,10.00,INF204KA18N5,,MF
539361,RXXIX8D,Reliance Fixed Horizon Fund - XXIX Series 8 - DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KA19N3,,MF
539362,RXXIX8G,Reliance Fixed Horizon Fund - XXIX Series 8 - GROWTH OPTION,Active,F ,10.00,INF204KA10O0,,MF
539364,H1108S34DG,HDFC FMP 1108D- DIRECT OPTION- GROWTH OPTION,Active,F ,10.00,INF179KB1IJ0,,MF
539365,H1108S34DD,HDFC FMP 1108D- DIRECT OPTION- NORMAL DIVIDEND OPTION,Active,F ,10.00,INF179KB1IK8,,MF
539366,H1108S34DQ,HDFC FMP 1108D-DIRECT OPTION- QUARTERLY DIVIDEND OPTION,Active,F ,10.00,INF179KB1IL6,,MF
539367,H1108S34RG,HDFC FMP 1108D-REGULAR OPTION- GROWTH OPTION,Active,F ,10.00,INF179KB1IM4,,MF
539368,H1108S34RD,HDFC FMP 1108D- REGULAR OPTION- NORMAL DIVIDEND OPTION,Active,F ,10.00,INF179KB1IN2,,MF
539369,H1108S34RQ,HDFC FMP 1108D- REGULAR OPTION- QUARTERLY DIVIDEND OPTION,Active,F ,10.00,INF179KB1IO0,,MF
539370,D39SM36RG,DSP BlackRock Dual Advantage Fund- Series 39-36M Regular- Growth,Active,F ,10.00,INF740K014Z0,,MF
539371,D39SM36RD,DSP BlackRock Dual Advantage Fund- Series 39-36M Regular- Dividend Payout,Active,F ,10.00,INF740K015Z7,,MF
539372,D39SM36DG,DSP BlackRock Dual Advantage Fund- Series 39-36M Direct- Growth,Active,F ,10.00,INF740K016Z5,,MF
539373,D39SM36DD,DSP BlackRock Dual Advantage Fund- Series 39-36M Direct- Dividend Payout,Active,F ,10.00,INF740K017Z3,,MF
539374,SDAFXIGR,SBI DUAL ADVANTAGE FUND - SERIES XI - REGULAR PLAN - GROWTH,Active,F ,10.00,INF200KA1GJ8,,MF
539375,SDAFXIDR,SBI DUAL ADVANTAGE FUND - SERIES XI - REGULAR PLAN - DIVIDEND PAYOUT,Active,F ,10.00,INF200KA1GK6,,MF
539376,SDAFXIGD,SBI DUAL ADVANTAGE FUND - SERIES XI - DIRECT PLAN - GROWTH,Active,F ,10.00,INF200KA1GL4,,MF
539377,SDAFXIDD,SBI DUAL ADVANTAGE FUND - SERIES XI - DIRECT PLAN - DIVIDEND PAYOUT,Active,F ,10.00,INF200KA1GM2,,MF
539379,KTKCPROS1G,KOTAK CAPITAL PROTECTION ORIENTED SCHEME SERIES 1 NON DIRECT PLAN GROWTH OPTION,Active,F ,10.00,INF174K01U27,,MF
539380,KTKCPROS1D,KOTAK CAPITAL PROTECTION ORIENTED SCHEME SERIES 1 NON DIRECT PLAN DIVIDEND OPTION,Active,F ,10.00,INF174K01U35,,MF
539381,KTKCPROS1GD,KOTAK CAPITAL PROTECTION ORIENTED SCHEME SERIES 1 DIRECT PLAN GROWTH OPTION,Active,F ,10.00,INF174K01U43,,MF
539382,KTKCPROS1DD,KOTAK CAPITAL PROTECTION ORIENTED SCHEME SERIES 1 DIRECT PLAN DIVIDEND OPTION,Active,F ,10.00,INF174K01U50,,MF
539385,RXXIX7Z,RELIANCE FIXED HORIZON FUND- XXIX- SERIES 7- DIRECT PLAN GROWTH OPTION,Active,F ,10.00,INF204KA14N4,,MF
539386,RXXIX7D,RELIANCE FIXED HORIZON FUND- XXIX- SERIES 7- DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KA15N1,,MF
539387,RXXIX7G,RELIANCE FIXED HORIZON FUND- XXIX- SERIES 7- GROWTH OPTION,Active,F ,10.00,INF204KA16N9,,MF
539388,RXXIX9Z,RELIANCE FIXED HORIZON FUND-XXIX- SERIES 9- DIRECT PLAN GROWTH OPTION,Active,F ,10.00,INF204KA18O3,,MF
539389,RXXIX9D,RELIANCE FIXED HORIZON FUND- XXIX- SERIES 9- DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KA19O1,,MF
539390,RXXIX9G,RELIANCE FIXED HORIZON FUND- XXIX- SERIES 9- GROWTH OPTION,Active,F ,10.00,INF204KA10P7,,MF
539411,RXXIX10Z,Reliance Fixed Horizon Fund - XXIX - Series 10- Direct Plan Growth Option,Active,F ,10.00,INF204KA13P1,,MF
539412,RXXIX10D,Reliance Fixed Horizon Fund - XXIX - Series 10- Dividend Payout Option,Active,F ,10.00,INF204KA12P3,,MF
539413,RXXIX10G,Reliance Fixed Horizon Fund - XXIX - Series 10- Growth Option,Active,F ,10.00,INF204KA11P5,,MF
539414,H1105S34DG,HDFC FMP 1105D October 2015 (1) FMP Series 34 Direct Option Growth Option,Active,F ,10.00,INF179KB1JD1,,MF
539415,H1105S34DD,HDFC FMP 1105D October 2015 (1) FMP Series 34 Direct Option Normal Dividend Option,Active,F ,10.00,INF179KB1JE9,,MF
539416,H1105S34DQ,HDFC FMP 1105D October 2015 (1) FMP Series 34 Direct Option - Quarterly Dividend Option,Active,F ,10.00,INF179KB1JF6,,MF
539417,H1105S34RG,HDFC FMP 1105D October 2015 (1) FMP Series 34 Regular Option- Growth Option,Active,F ,10.00,INF179KB1JG4,,MF
539418,H1105S34RD,HDFC FMP 1105D October 2015 (1) FMP Series 34 Regular Option - Normal Dividend Option,Active,F ,10.00,INF179KB1JH2,,MF
539419,H1105S34RQ,HDFC FMP 1105D October 2015 (1) FMP Series 34 Regular Option - Quarterly Dividend Option,Active,F ,10.00,INF179KB1JI0,,MF
539424,UTRDPDA2P3,UTI Dual Advantage Fixed Term Fund Series II-III (1998 Days)-Regular Plan- - Dividend Payout,Active,F ,10.00,INF789FB10E9,,MF
539425,UTRGRDA2P3,UTI Dual Advantage Fixed Term Fund Series II-III (1998 Days)-Regular Plan- Growth,Active,F ,10.00,INF789FB11E7,,MF
539426,UTDGRDA2P3,UTI Dual Advantage Fixed Term Fund Series II-III (1998 Days)-Direct Plan- Growth,Active,F ,10.00,INF789FB13E3,,MF
539427,UTDDPDA2P3,UTI Dual Advantage Fixed Term Fund Series II-III (1998 Days)-Direct Plan- Dividend Payout,Active,F ,10.00,INF789FB12E5,,MF
539429,SDFSB26GR,SBI DEBT FUND SERIES B - 26 (1100 DAYS) REGULAR PLAN - GROWTH,Active,F ,10.00,INF200KA1GR1,,MF
539430,SDFSB26DR,SBI DEBT FUND SERIES B - 26 (1100 DAYS) REGULAR PLAN - DIVIDEND PAYOUT,Active,F ,10.00,INF200KA1GS9,,MF
539431,SDFSB26GD,SBI DEBT FUND SERIES B - 26 (1100 DAYS) DIRECT PLAN- GROWTH,Active,F ,10.00,INF200KA1GT7,,MF
539432,SDFSB26DD,SBI DEBT FUND SERIES B - 26 (1100 DAYS) DIRECT PLAN- DIVIDEND PAYOUT,Active,F ,10.00,INF200KA1GU5,,MF
539438,IPRU8933,ICICI Prudential Mutual Fund Series IX-1101 Days Plan A Direct Plan Cummulative Option,Active,F ,10.00,INF109KB1NV0,,MF
539439,IPRU8934,ICICI Prudential Mutual Fund Series IX-1101 Days Plan A Direct Plan Dividend Option,Active,F ,10.00,INF109KB1NW8,,MF
539440,AXISHB27DD,AXIS HYBRID FUND SERIES 27 (1351 DAYS)- DIRECT PLAN- DIVIDEND PAYOUT,Active,F ,10.00,INF846K01WC6,,MF
539441,IPRU2731,ICICI Prudential Mutual Fund Series IX-1101 Days Plan A Regular Plan Cummulative Option,Active,F ,10.00,INF109KB1NT4,,MF
539442,AXISHB27DG,AXIS HYBRID FUND SERIES 27 (1351 DAYS)- DIRECT PLAN- GROWTH,Active,F ,10.00,INF846K01WB8,,MF
539443,AXISHB27DP,AXIS HYBRID FUND SERIES 27 (1351 DAYS)- REGULAR PLAN- DIVIDEND PAYOUT,Active,F ,10.00,INF846K01WE2,,MF
539444,IPRU2732,ICICI Prudential Mutual Fund Series IX-1101 Days Plan A Regular Plan Dividend Option,Active,F ,10.00,INF109KB1NU2,,MF
539445,AXISHB27GP,AXIS HYBRID FUND SERIES 27 (1351 DAYS)- REGULAR PLAN- GROWTH,Active,F ,10.00,INF846K01WD4,,MF
539451,IPRU8935,ICICI Prudential Capital Protection Oriented Fund Series IX 1103 Days Plan B Direct Plan Cumulative,Active,F ,10.00,INF109KB1OD6,,MF
539452,IPRU8936,ICICI Prudential Capital Protection Oriented Fund Series IX 1103 Days Plan B Direct Plan Dividend,Active,F ,10.00,INF109KB1OE4,,MF
539453,IPRU2733,ICICI Prudential Capital Protection Oriented Fund Series IX 1103 Days Plan B Regular Plan Cumul op,Active,F ,10.00,INF109KB1OB0,,MF
539454,IPRU2734,ICICI Prudential Capital Protection Oriented Fund Series IX 1103 Days Plan B Regular Plan Dd,Active,F ,10.00,INF109KB1OC8,,MF
539460,RXXIX13X,RELIANCE FIXED HORIZON FUND - XXIX- SERIES 13- DIRECT PLAN DIVIDEND PAYOUT O,Active,F ,10.00,INF204KA16Q2,,MF
539461,RXXIX13Z,RELIANCE FIXED HORIZON FUND - XXIX- SERIES 13- DIRECT PLAN GROWTH OPTION,Active,F ,10.00,INF204KA15Q4,,MF
539462,RXXIX13D,RELIANCE FIXED HORIZON FUND - XXIX- SERIES 13- DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KA14Q7,,MF
539463,RXXIX13G,RELIANCE FIXED HORIZON FUND - XXIX- SERIES 13- GROWTH OPTION,Active,F ,10.00,INF204KA13Q9,,MF
539464,RXXIX14X,RELIANCE FIXED HORIZON FUND - XXIX - SERIES 14 - DIRECT PLAN DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KA10R3,,MF
539465,RXXIX14Z,RELIANCE FIXED HORIZON FUND - XXIX - SERIES 14 - DIRECT PLAN GROWTH OPTION,Active,F ,10.00,INF204KA19Q6,,MF
539466,RXXIX14D,RELIANCE FIXED HORIZON FUND - XXIX - SERIES 14 - DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KA18Q8,,MF
539467,RXXIX14G,RELIANCE FIXED HORIZON FUND - XXIX - SERIES 14 - GROWTH OPTION,Active,F ,10.00,INF204KA17Q0,,MF
539471,AXISHB28DD,AXIS HYBRID FUND SERIES 28 (1331 DAYS)- DIRECT PLAN- DIVIDEND PAYOUT,Active,F ,10.00,INF846K01WG7,,MF
539472,AXISHB28DG,AXIS HYBRID FUND SERIES 28 (1331 DAYS)- DIRECT PLAN- GROWTH,Active,F ,10.00,INF846K01WF9,,MF
539473,AXISHB28DP,AXIS HYBRID FUND SERIES 28 (1331 DAYS)- REGULAR PLAN- DIVIDEND PAYOUT,Active,F ,10.00,INF846K01WI3,,MF
539474,AXISHB28GP,AXIS HYBRID FUND SERIES 28 (1331 DAYS)- REGULAR PLAN- GROWTH,Active,F ,10.00,INF846K01WH5,,MF
539475,SDFSB27GR,SBI DEBT FUND SERIES B- 27 (1100 DAYS) REGULAR PLAN- GROWTH,Active,F ,10.00,INF200KA1GV3,,MF
539476,SDFSB27DR,SBI DEBT FUND SERIES B- 27 (1100 DAYS) REGULAR PLAN- DIVIDEND PAYOUT,Active,F ,10.00,INF200KA1GW1,,MF
539477,SDFSB27GD,SBI DEBT FUND SERIES B- 27(1100 DAYS) DIRECT PLAN- GROWTH,Active,F ,10.00,INF200KA1GX9,,MF
539478,SDFSB27DD,SBI DEBT FUND SERIES B- 27(1100 DAYS) DIRECT PLAN- DIVIDEND PAYOUT,Active,F ,10.00,INF200KA1GY7,,MF
539482,SDFSB28GR,SBI Debt Fund Series B - 28 (1100 days)- Regular Plan- Growth,Active,F ,10.00,INF200KA1HD9,,MF
539483,SDFSB28DR,SBI Debt Fund Series B - 28 (1100 days)-Regular Plan- Dividend Payout,Active,F ,10.00,INF200KA1HE7,,MF
539484,SDFSB28GD,SBI Debt Fund Series B - 28 (1100 days)- Direct Plan- Growth,Active,F ,10.00,INF200KA1HF4,,MF
539485,SDFSB28DD,SBI Debt Fund Series B - 28 (1100 days)- Direct Plan- Dividend Payout,Active,F ,10.00,INF200KA1HG2,,MF
539489,RXXIX16X,Reliance Fixed Horizon Fund- XXIX- Series 16- Direct Plan Dividend Payout Option,Active,F ,10.00,INF204KA12S7,,MF
539490,RXXIX16Z,Reliance Fixed Horizon Fund- XXIX- Series 16- Direct Plan Growth Option,Active,F ,10.00,INF204KA11S9,,MF
539491,RXXIX16G,Reliance Fixed Horizon Fund- XXIX- Series 16- Growth Option,Active,F ,10.00,INF204KA19R4,,MF
539496,H1111N34DG,HDFC FMP 1111D Nov 2015 (1) under HDFC FMP Series 34 Direct Option- Growth Option,Active,F ,10.00,INF179KB1KK4,,MF
539497,H1111N34DD,HDFC FMP 1111D Nov 2015 (1) under HDFC FMP Series 34 Direct Option- Normal Dividend Option,Active,F ,10.00,INF179KB1KJ6,,MF
539498,H1111N34DQ,HDFC FMP 1111D Nov 2015 (1) under HDFC FMP Series 34 Direct Option- Quarterly Dividend Option,Active,F ,10.00,INF179KB1KL2,,MF
539499,H1111N34RG,HDFC FMP 1111D Nov 2015 (1) under HDFC FMP Series 34 Regular Option Growth Option,Active,F ,10.00,INF179KB1KM0,,MF
539500,H1111N34RD,HDFC FMP 1111D Nov 2015 (1) under HDFC FMP Series 34 Regular Option Normal Dividend Option,Active,F ,10.00,INF179KB1KN8,,MF
539501,H1111N34RQ,HDFC FMP 1111D Nov 2015 (1) under HDFC FMP Series 34 Regular Option Quarterly Dividend Option,Active,F ,10.00,INF179KB1KO6,,MF
539502,KTKCPROS2G,Kotak CPO Scheme Series 2 Non Direct Plan- Growth Option,Active,F ,10.00,INF174K01Z89,,MF
539503,KTKCPROS2D,Kotak CPO Scheme Series 2 Non Direct Plan- Dividend Option,Active,F ,10.00,INF174K01Z97,,MF
539504,KTKCPROS2GD,Kotak CPO Scheme Series 2 Direct Plan- Growth Option,Active,F ,10.00,INF174K010A6,,MF
539505,KTKCPROS2DD,Kotak CPO Scheme Series 2- Direct Plan Dividend option,Active,F ,10.00,INF174K011A4,,MF
539507,IPRU8939,ICICI Prudential Multiple Yield Fund - Series10 - 1775 Days Plan A -   Direct Plan Cumulative Option,Active,F ,10.00,INF109KB1OP0,,MF
539508,IPRU8940,ICICI Prudential Multiple Yield Fund - Series 10 - 1775 Days Plan A  - Direct Plan Dividend Option,Active,F ,10.00,INF109KB1OQ8,,MF
539509,IPRU2737,ICICI Prudential Multiple Yield Fund - Series10 - 1775 Days Plan A - Regular Plan Cumulative Option,Active,F ,10.00,INF109KB1ON5,,MF
539510,IPRU2738,ICICI Prudential Multiple Yield Fund - Series 10 - 1775 Days Plan A -  Regular Plan Dividend Option,Active,F ,10.00,INF109KB1OO3,,MF
539511,SDAFXIIGR,SBI Dual Advantage Fund- Series XII- Regular Plan Growth,Active,F ,10.00,INF200KA1GZ4,,MF
539512,SDAFXIIDR,SBI Dual Advantage Fund- Series XII- Regular Plan-Dividend Payout,Active,F ,10.00,INF200KA1HA5,,MF
539513,SDAFXIIGD,SBI Dual Advantage Fund- Series XII- Direct Plan-Growth,Active,F ,10.00,INF200KA1HB3,,MF
539514,SDAFXIIDD,SBI Dual Advantage Fund Series XII- Direct Plan Dividend Payout,Active,F ,10.00,INF200KA1HC1,,MF
539529,UTRDPDA2P4,UTI Dual Advantage FTF Series II-IV (1997 Days)- Regular Plan- Dividend Payout,Active,F ,10.00,INF789FB18J1,,MF
539530,UTRGRDA2P4,UTI Dual Advantage FTF Series II-IV (1997 Days)- Regular Plan- Growth,Active,F ,10.00,INF789FB19J9,,MF
539531,UTDDPDA2P4,UTI Dual Advantage FTF Series II-IV (1997 Days)- Direct Plan- Dividend Payout,Active,F ,10.00,INF789FB10K6,,MF
539532,UTDGRDA2P4,UTI Dual Advantage FTF Series II-IV (1997 Days)- Direct Plan- Growth,Active,F ,10.00,INF789FB11K4,,MF
539534,RXXIX19X,Reliance Fixed Horizon Fund XXIX Series 19- Direct Plan Dividend Payout Option,Active,F ,10.00,INF204KA14T1,,MF
539535,RXXIX19Z,Reliance Fixed Horizon Fund XXIX Series 19- DIRECT PLAN GROWTH OPTION,Active,F ,10.00,INF204KA13T3,,MF
539536,RXXIX19D,Reliance Fixed Horizon Fund XXIX Series 19- Dividend Option,Active,F ,10.00,INF204KA12T5,,MF
539537,RXXIX19G,Reliance Fixed Horizon Fund XXIX Series 19- Growth Option,Active,F ,10.00,INF204KA11T7,,MF
539538,SDFSB29GR,SBI Debt Fund Series B - 29 (1200 Days)-Regular Plan Growth,Active,F ,10.00,INF200KA1HH0,,MF
539539,SDFSB29DR,SBI Debt Fund Series B - 29 (1200 Days)- Regular Plan- Dividend Payout,Active,F ,10.00,INF200KA1HI8,,MF
539540,SDFSB29GD,SBI Debt Fund Series B - 29 (1200 Days)- Direct Plan- Growth,Active,F ,10.00,INF200KA1HJ6,,MF
539541,SDFSB29DD,SBI Debt Fund Series B - 29 (1200 Days)- Direct Plan- Dividend Payout,Active,F ,10.00,INF200KA1HK4,,MF
539547,IPRU8943,ICICI Prudential CPO Fund Series IX- 1195 Days - Plan C- Direct Plan Cumulative Option,Active,F ,10.00,INF109KB1OX4,,MF
539548,IPRU8944,ICICI Prudential CPO Fund Series IX- 1195 Days - Plan C- Direct Plan Dividend Option,Active,F ,10.00,INF109KB1OY2,,MF
