Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
953323,910ENICL21A,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07186,,Debentures and Bonds
953324,910ENICL21B,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07194,,Debentures and Bonds
953325,910ENICL21C,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07202,,Debentures and Bonds
953326,1130HLFL21,Hinduja Leyland Finance Ltd,Active,F ,1000000.00,INE146O08084,Finance (including NBFCs),Debentures and Bonds
953327,910ENICL22,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07210,,Debentures and Bonds
953328,RHFL22MAY19,Reliance Home Finance Ltd,Active,F ,500000.00,INE217K07554,Housing Finance ,Debentures and Bonds
953329,1015SREI21G,SREI Equipment Finance Ltd,Active,F ,1000000.00,INE881J08383,Financial Institutions,Debentures and Bonds
953330,910ENICL22A,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07228,,Debentures and Bonds
953331,910ENICL22B,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07236,,Debentures and Bonds
953332,910ENICL22C,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07244,,Debentures and Bonds
953333,910ENICL23,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07251,,Debentures and Bonds
953334,910ENICL23A,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07269,,Debentures and Bonds
953335,910ENICL23B,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07277,,Debentures and Bonds
953336,910ENICL23C,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07285,,Debentures and Bonds
953337,910ENICL24,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07293,,Debentures and Bonds
953338,910ENICL24A,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07301,,Debentures and Bonds
953339,910ENICL24B,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07319,,Debentures and Bonds
953340,910ENICL24C,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07327,,Debentures and Bonds
953341,910ENICL25,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07335,,Debentures and Bonds
953342,925ENICL31A,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07590,,Debentures and Bonds
953343,925ENICL31B,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07582,,Debentures and Bonds
953344,910ENICL25A,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07343,,Debentures and Bonds
953345,910ENICL25B,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07350,,Debentures and Bonds
953346,925ENICL31C,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07574,,Debentures and Bonds
953347,910ENICL25C,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07368,,Debentures and Bonds
953348,925ENICL26,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07376,,Debentures and Bonds
953349,925ENICL30,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07566,,Debentures and Bonds
953350,925ENICL30A,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07558,,Debentures and Bonds
953351,925ENICL26A,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07384,,Debentures and Bonds
953352,135267AFS21,Arohan Financial Services Pvt Ltd,Active,F ,1000000.00,INE808K07113,Finance (including NBFCs),Debentures and Bonds
953353,925ENICL30B,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07541,,Debentures and Bonds
953354,925ENICL26B,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07392,,Debentures and Bonds
953355,925ENICL26C,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07400,,Debentures and Bonds
953356,925ENICL30C,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07533,,Debentures and Bonds
953357,925ENICL29,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07525,,Debentures and Bonds
953358,925ENICL29A,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07517,,Debentures and Bonds
953359,925ENICL27,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07418,,Debentures and Bonds
953360,925ENICL29B,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07509,,Debentures and Bonds
953361,925ENICL27A,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07426,,Debentures and Bonds
953362,925ENICL27D,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07434,,Debentures and Bonds
953363,925ENICL27E,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07442,,Debentures and Bonds
953364,925ENICL28,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07459,,Debentures and Bonds
953365,925ENICL28A,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07467,,Debentures and Bonds
953366,925ENICL28B,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07475,,Debentures and Bonds
953367,925ENICL28C,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07483,,Debentures and Bonds
953368,925ENICL29C,East-North Interconnection Company Ltd,Active,F ,1000000.00,INE556S07491,,Debentures and Bonds
953369,EFILA9A601A,Edelweiss Finance &amp; Investments Ltd,Active,F ,100000.00,INE918K07EM8,Other Financial Services,Debentures and Bonds
953370,985LTMRHL36,L&amp;T Metro Rail (Hyderabad) Ltd,Active,F ,1000000.00,INE128M08037,Commercial Vehicles,Debentures and Bonds
953371,ECLA9A603A,ECL Finance Ltd,Active,F ,100000.00,INE804I07J39,Electric Utilities,Debentures and Bonds
953372,ECLA9A603B,ECL Finance Ltd,Active,F ,100000.00,INE804I07J47,Electric Utilities,Debentures and Bonds
953373,ECLA9B601A,ECL Finance Ltd,Active,F ,100000.00,INE804I07J21,Electric Utilities,Debentures and Bonds
953374,EFILB9A601A,Edelweiss Finance &amp; Investments Ltd,Active,F ,100000.00,INE918K07EN6,Other Financial Services,Debentures and Bonds
953376,ECLA8A601A,ECL Finance Ltd,Active,F ,100000.00,INE804I07J54,Electric Utilities,Debentures and Bonds
953377,ECLA8A601B,ECL Finance Ltd,Active,F ,100000.00,INE804I07J62,Electric Utilities,Debentures and Bonds
953378,ECLA8A601C,ECL Finance Ltd,Active,F ,100000.00,INE804I07J70,Electric Utilities,Debentures and Bonds
953379,968MFL18,Magma Fincorp  Ltd,Active,F ,1000000.00,INE511C07565,Finance (including NBFCs),Debentures and Bonds
953380,84ONGC19,ONGC Mangalore Petrochemicals Ltd,Active,F ,1000000.00,INE053T07018,,Debentures and Bonds
953381,0BFL19D,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07IY6,Finance (including NBFCs),Debentures and Bonds
953382,87915BJL20,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07IZ3,Finance (including NBFCs),Debentures and Bonds
953383,865PNB26,Punjab National Bank,Active,F ,1000000.00,INE160A08092,Banks,Debentures and Bonds
953384,0AFL19A,Axis Finance Ltd,Active,F ,1000000.00,INE891K07218,Finance (including NBFCs),Debentures and Bonds
953385,880IDBI26,IDBI Bank Ltd,Active,F ,1000000.00,INE008A08V26,Banks,Debentures and Bonds
953386,0BFL19E,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07JA4,Finance (including NBFCs),Debentures and Bonds
953387,0BFL19F,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07JB2,Finance (including NBFCs),Debentures and Bonds
953388,0BFL19G,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07JC0,Finance (including NBFCs),Debentures and Bonds
953389,0BFL19H,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07JD8,Finance (including NBFCs),Debentures and Bonds
953390,880BFL19,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07JE6,Finance (including NBFCs),Debentures and Bonds
953391,879BFL19,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07JF3,Finance (including NBFCs),Debentures and Bonds
953392,8784MMFSL19,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000.00,INE774D07NZ3,Finance (including NBFCs),Debentures and Bonds
953393,87949MMFS19,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000.00,INE774D07NY6,Finance (including NBFCs),Debentures and Bonds
953394,88MMFSL19,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000.00,INE774D07OA4,Finance (including NBFCs),Debentures and Bonds
953395,88205HDB19,HDB FINANCIAL SERVICES Ltd,Active,F ,1000000.00,INE756I07811,Financial Institutions,Debentures and Bonds
953396,RCL05JUL18,Reliance Capital Ltd,Active,F ,100000.00,INE013A07U70,Finance (including NBFCs),Debentures and Bonds
953397,1265JFSL19,Janalakshmi Financial Services Ltd,Active,F ,1000000.00,INE953L07271,Financial Institutions,Debentures and Bonds
953398,88103HDB19,HDB FINANCIAL SERVICES Ltd,Active,F ,1000000.00,INE756I07829,Financial Institutions,Debentures and Bonds
953400,870IIL21I,India Infradebt Ltd,Active,F ,1000000.00,INE537P07091,Other Financial Services,Debentures and Bonds
953401,870IIL26II,India Infradebt Ltd,Active,F ,1000000.00,INE537P07109,Other Financial Services,Debentures and Bonds
953402,881HDB19,HDB FINANCIAL SERVICES Ltd,Active,F ,1000000.00,INE756I07837,Financial Institutions,Debentures and Bonds
953403,87500LTIF26,L&amp;T Infrastructure Finance Company Ltd,Active,F ,2500000.00,INE691I07CM9,Finance (including NBFCs),Debentures and Bonds
953404,11AHFC21,Aspire Home Finance Corporation Ltd,Active,F ,1000000.00,INE658R08024,Housing Finance ,Debentures and Bonds
953405,0JMFPL19,JM FINANCIAL PRODUCTS Ltd,Active,F ,1000000.00,INE523H07346,Finance (including NBFCs),Debentures and Bonds
953406,0JMFCSL19,JM Financial Credit Solutions Ltd,Active,F ,1000000.00,INE651J07093,Investment Companies,Debentures and Bonds
953409,1060SREI26H,SREI Equipment Finance Ltd,Active,F ,1000000.00,INE881J08391,Financial Institutions,Debentures and Bonds
953410,970JMFCSL21,JM Financial Credit Solutions Ltd,Active,F ,1000000.00,INE651J07101,Investment Companies,Debentures and Bonds
953411,815PGCIL20,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07MI5,Electric Utilities,Debentures and Bonds
953412,879AFL19,Axis Finance Ltd,Active,F ,1000000.00,INE891K07226,Finance (including NBFCs),Debentures and Bonds
953413,815PGCIL25,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07MJ3,Electric Utilities,Debentures and Bonds
953414,815PGCIL30,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07MK1,Electric Utilities,Debentures and Bonds
953415,832PGCIL20,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07NJ1,Electric Utilities,Debentures and Bonds
953416,840PGCIL19,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07ML9,Electric Utilities,Debentures and Bonds
953417,832PGCIL25,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07NK9,Electric Utilities,Debentures and Bonds
953418,840PGCIL20,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07MM7,Electric Utilities,Debentures and Bonds
953419,840PGCIL21,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07MN5,Electric Utilities,Debentures and Bonds
953420,832PGCIL30,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07NL7,Electric Utilities,Debentures and Bonds
953421,840PGCIL22,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07MO3,Electric Utilities,Debentures and Bonds
953422,840PGCIL19A,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07MX4,Electric Utilities,Debentures and Bonds
953423,840PGCIL23,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07MP0,Electric Utilities,Debentures and Bonds
953424,840PGCIL24,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07MQ8,Electric Utilities,Debentures and Bonds
953425,840PGCIL20A,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07MY2,Electric Utilities,Debentures and Bonds
953426,840PGCIL21A,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07MZ9,Electric Utilities,Debentures and Bonds
953427,840PGCIL25,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07MR6,Electric Utilities,Debentures and Bonds
953428,840PGCIL26,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07MS4,Electric Utilities,Debentures and Bonds
953429,840PGCIL22A,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07NA0,Electric Utilities,Debentures and Bonds
953430,840PGCIL23A,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07NB8,Electric Utilities,Debentures and Bonds
953431,840PGCIL27,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07MT2,Electric Utilities,Debentures and Bonds
953432,840PGCIL28,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07MU0,Electric Utilities,Debentures and Bonds
953433,840PGCIL24A,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07NC6,Electric Utilities,Debentures and Bonds
953434,840PGCIL29,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07MV8,Electric Utilities,Debentures and Bonds
953435,840PGCIL25A,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07ND4,Electric Utilities,Debentures and Bonds
953436,840PGCIL30,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07MW6,Electric Utilities,Debentures and Bonds
953437,840PGCIL26A,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07NE2,Electric Utilities,Debentures and Bonds
953438,840PGCIL29I,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07NH5,Electric Utilities,Debentures and Bonds
953439,840PGCIL27A,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07NF9,Electric Utilities,Debentures and Bonds
953440,84PGCIL30,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07NI3,Electric Utilities,Debentures and Bonds
953441,840PGCIL28A,POWER GRID CORPORATION OF INDIA Ltd,Active,F ,1000000.00,INE752E07NG7,Electric Utilities,Debentures and Bonds
953445,87927MMFS19,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000.00,INE774D07OB2,Finance (including NBFCs),Debentures and Bonds
953446,ECLA8D601A,ECL Finance Ltd,Active,F ,100000.00,INE804I07J88,Electric Utilities,Debentures and Bonds
953447,ECLA8D601B,ECL Finance Ltd,Active,F ,100000.00,INE804I07J96,Electric Utilities,Debentures and Bonds
953449,845SBH26,STATE BANK OF HYDERABAD,Active,F ,1000000.00,INE649A08037,Banks,Debentures and Bonds
953450,ECLA9B603A,ECL Finance Ltd,Active,F ,100000.00,INE804I07K02,Electric Utilities,Debentures and Bonds
953451,ECLA9B603B,ECL Finance Ltd,Active,F ,100000.00,INE804I07K10,Electric Utilities,Debentures and Bonds
953453,10TGDCL26,Tamil Nadu Generation and Distribution Corporation Ltd,Active,F ,1000000.00,INE340M08152,Electric Utilities,Debentures and Bonds
953456,1119ESFBL21,Equitas Small Finance Bank Ltd,Active,F ,1000000.00,INE247U07014,,Debentures and Bonds
953457,175VHL19,VASATHI HOUSING Ltd,Active,F ,833333.32,INE594P07019,,Debentures and Bonds
953458,175VHL19A,VASATHI HOUSING Ltd,Active,F ,1000000.00,INE594P07027,,Debentures and Bonds
953460,890ILFSFS26,IL&amp;FS Financial Services Ltd,Active,F ,1000.00,INE121H08073,Financial Institutions,Debentures and Bonds
953461,11AHFC21B,Aspire Home Finance Corporation Ltd,Active,F ,1000000.00,INE658R08032,Housing Finance ,Debentures and Bonds
953462,ECLB9C601A,ECL Finance Ltd,Active,F ,100000.00,INE804I07K44,Electric Utilities,Debentures and Bonds
953463,ECLI6B601A,ECL Finance Ltd,Active,F ,100000.00,INE804I07K36,Electric Utilities,Debentures and Bonds
953464,87HDFC19,Housing Development Finance CorpLt,Active,F ,10000000.00,INE001A07ON1,Housing Finance ,Debentures and Bonds
953465,925ATL19,Adani Transmission Ltd,Active,F ,1000000.00,INE931S07025,Electric Utilities,Debentures and Bonds
953466,935ATL20,Adani Transmission Ltd,Active,F ,1000000.00,INE931S07033,Electric Utilities,Debentures and Bonds
953467,945ATL21,Adani Transmission Ltd,Active,F ,1000000.00,INE931S07041,Electric Utilities,Debentures and Bonds
953468,845SBI26,State Bank Of India,Active,F ,1000000.00,INE062A08090,Banks,Debentures and Bonds
953470,ECLA9B604A,ECL Finance Ltd,Active,F ,100000.00,INE804I07K77,Electric Utilities,Debentures and Bonds
953471,9RHFL26A,Reliance Home Finance Ltd,Active,F ,500000.00,INE217K08230,Housing Finance ,Debentures and Bonds
953472,ECLA9B604B,ECL Finance Ltd,Active,F ,100000.00,INE804I07K85,Electric Utilities,Debentures and Bonds
953474,ECLA9B604D,ECL Finance Ltd,Active,F ,100000.00,INE804I07L01,Electric Utilities,Debentures and Bonds
953475,RCL18FEB16,Reliance Capital Ltd,Active,F ,100000.00,INE013A07V20,Finance (including NBFCs),Debentures and Bonds
953477,ECLB9C601B,ECL Finance Ltd,Active,F ,100000.00,INE804I07K51,Electric Utilities,Debentures and Bonds
953478,905APSEZ19,Adani Ports and Special Economic Zone Ltd,Active,F ,1000000.00,INE742F07304,Marine Port &amp; Services,Debentures and Bonds
953481,EFILA9B602A,Edelweiss Finance &amp; Investments Ltd,Active,F ,100000.00,INE918K07EP1,Other Financial Services,Debentures and Bonds
953482,18PSPL20,Parinee Shelters Pvt Ltd,Active,F ,1000000.00,INE056Q07025,Realty,Debentures and Bonds
953483,0BFL19I,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07JG1,Finance (including NBFCs),Debentures and Bonds
953484,880BFL19A,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07JH9,Finance (including NBFCs),Debentures and Bonds
953485,1075EARCL21,Edelweiss Asset Reconstruction Company Ltd,Active,F ,1000000.00,INE015L07014,,Debentures and Bonds
953486,5NMBPL21,New Media Broadcasting Pvt Ltd,Active,F ,1000000.00,INE343U07011,,Debentures and Bonds
953487,ECLB8D601A,ECL Finance Ltd,Active,F ,100000.00,INE804I07L19,Electric Utilities,Debentures and Bonds
953488,895RCL19,Reliance Capital Ltd,Active,F ,1000000.00,INE013A07V46,Finance (including NBFCs),Debentures and Bonds
953489,702NHAI26,National Highways Authority Of India,Active,F ,1000000.00,INE906B07EK6,Roads &amp; Highways,Debentures and Bonds
953490,739NHAI31,National Highways Authority Of India,Active,F ,1000000.00,INE906B07EL4,Roads &amp; Highways,Debentures and Bonds
953491,ECLA9B605B,ECL Finance Ltd,Active,F ,100000.00,INE804I07L43,Electric Utilities,Debentures and Bonds
953492,ECLA9B605D,ECL Finance Ltd,Active,F ,100000.00,INE804I07L50,Electric Utilities,Debentures and Bonds
953494,87LTIDF21,L&amp;T Infra Debt Fund Ltd,Active,F ,2500000.00,INE235P07167,Other Financial Services,Debentures and Bonds
953495,87LTIDFL21,L&amp;T Infra Debt Fund Ltd,Active,F ,2500000.00,INE235P07217,Other Financial Services,Debentures and Bonds
953496,87LTIDFL23,L&amp;T Infra Debt Fund Ltd,Active,F ,2500000.00,INE235P07175,Other Financial Services,Debentures and Bonds
953497,873LTIDF36,L&amp;T Infra Debt Fund Ltd,Active,F ,2500000.00,INE235P07209,Other Financial Services,Debentures and Bonds
953498,873LTIDFL26,L&amp;T Infra Debt Fund Ltd,Active,F ,2500000.00,INE235P07183,Other Financial Services,Debentures and Bonds
953499,973LTIDF31,L&amp;T Infra Debt Fund Ltd,Active,F ,2500000.00,INE235P07191,Other Financial Services,Debentures and Bonds
953500,955AHFL21,Aadhar Housing Finance Ltd,Active,F ,1000000.00,INE538L07239,Housing Finance ,Debentures and Bonds
953501,955AHFL26A,Aadhar Housing Finance Ltd,Active,F ,1000000.00,INE538L07221,Housing Finance ,Debentures and Bonds
953502,990ECL19,ECL Finance Ltd,Active,F ,1000000.00,INE804I07L76,Electric Utilities,Debentures and Bonds
953504,133USFBL21,Utkarsh Small Finance Bank Ltd,Active,F ,1000000.00,INE396P07100,Financial Institutions,Debentures and Bonds
953505,9HDFCC19,HDFC Credila Financial Services Pvt. Ltd,Active,F ,1000000.00,INE539K07023,Financial Institutions,Debentures and Bonds
953506,880BFL21,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07JI7,Finance (including NBFCs),Debentures and Bonds
953507,1035HLFL19,Hinduja Leyland Finance Ltd,Active,F ,1000000.00,INE146O07201,Finance (including NBFCs),Debentures and Bonds
953508,0AHFCL19,Aspire Home Finance Corporation Ltd,Active,F ,1000000.00,INE658R08040,Housing Finance ,Debentures and Bonds
953509,965AFSL23,Avanse Financial Services Ltd,Active,F ,1000000.00,INE087P07063,Other Financial Services,Debentures and Bonds
953510,833NTPCL21,NTPC Ltd,Active,F ,1000000.00,INE733E07JZ5,Electric Utilities,Debentures and Bonds
953511,707NABARD26,National Bank for Agriculture and Rural Development,Active,F ,1000000.00,INE261F07016,Banks,Debentures and Bonds
953512,ECLB9B602A,ECL Finance Ltd,Active,F ,100000.00,INE804I07L84,Electric Utilities,Debentures and Bonds
953513,ECLB9B602B,ECL Finance Ltd,Active,F ,100000.00,INE804I07L92,Electric Utilities,Debentures and Bonds
953514,ECLB9C602A,ECL Finance Ltd,Active,F ,100000.00,INE804I07M59,Electric Utilities,Debentures and Bonds
953516,872HDB19,HDB FINANCIAL SERVICES Ltd,Active,F ,1000000.00,INE756I07852,Financial Institutions,Debentures and Bonds
953517,89HDB19,HDB FINANCIAL SERVICES Ltd,Active,F ,1000000.00,INE756I07845,Financial Institutions,Debentures and Bonds
953518,105BUDPL19,Bakeri Urban Development Pvt Ltd,Active,F ,100000.00,INE325U08016,,Debentures and Bonds
953519,105BUDPL19A,Bakeri Urban Development Pvt Ltd,Active,F ,100000.00,INE325U08024,,Debentures and Bonds
953520,105BUDPL19B,Bakeri Urban Development Pvt Ltd,Active,F ,100000.00,INE325U08032,,Debentures and Bonds
953521,105BUDPL19C,Bakeri Urban Development Pvt Ltd,Active,F ,100000.00,INE325U08040,,Debentures and Bonds
953522,105BUDPL19D,Bakeri Urban Development Pvt Ltd,Active,F ,100000.00,INE325U08057,,Debentures and Bonds
953524,0JMFIN19,JM FINANCIAL PRODUCTS Ltd,Active,F ,1000000.00,INE523H07353,Finance (including NBFCs),Debentures and Bonds
953526,0HDFC20I,Housing Development Finance CorpLt,Active,F ,10000000.00,INE001A07OP6,Housing Finance ,Debentures and Bonds
953527,88283MMFS19,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000.00,INE774D07OD8,Finance (including NBFCs),Debentures and Bonds
953528,EFILB8B602A,Edelweiss Finance &amp; Investments Ltd,Active,F ,100000.00,INE918K07EQ9,Other Financial Services,Debentures and Bonds
953529,88377MMFS19,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000.00,INE774D07OC0,Finance (including NBFCs),Debentures and Bonds
953531,885MMFSL19,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000.00,INE774D07OE6,Finance (including NBFCs),Debentures and Bonds
953532,11IREL19I,Indiabulls Real Estate Ltd,Active,F ,1000000.00,INE069I07223,Realty,Debentures and Bonds
953533,JMFCSL19,JM Financial Credit Solutions Ltd,Active,F ,1000000.00,INE651J07127,Investment Companies,Debentures and Bonds
953534,11IREL18II,Indiabulls Real Estate Ltd,Active,F ,1000000.00,INE069I07231,Realty,Debentures and Bonds
953535,88396MMFS19,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000.00,INE774D07OF3,Finance (including NBFCs),Debentures and Bonds
953536,970JMFCS21A,JM Financial Credit Solutions Ltd,Active,F ,1000000.00,INE651J07119,Investment Companies,Debentures and Bonds
953537,88286MMFS19,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000.00,INE774D07OG1,Finance (including NBFCs),Debentures and Bonds
953538,0AFL19I,Axis Finance Ltd,Active,F ,1000000.00,INE891K07234,Finance (including NBFCs),Debentures and Bonds
953539,0AFL19II,Axis Finance Ltd,Active,F ,1000000.00,INE891K07242,Finance (including NBFCs),Debentures and Bonds
953540,0AFL19B,Axis Finance Ltd,Active,F ,1000000.00,INE891K07259,Finance (including NBFCs),Debentures and Bonds
953541,872HDFCL19,Housing Development Finance CorpLt,Active,F ,10000000.00,INE001A07OQ4,Housing Finance ,Debentures and Bonds
953543,88399MMFS19,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000.00,INE774D07OH9,Finance (including NBFCs),Debentures and Bonds
953544,RCL3MAR16,Reliance Capital Ltd,Active,F ,100000.00,INE013A07V87,Finance (including NBFCs),Debentures and Bonds
953545,565GKIL21A,Gati Kausar India Ltd,Active,F ,1000000.00,INE646I07020,Transport Related Services,Debentures and Bonds
953546,114SOBHA20X,Sobha Ltd,Active,F ,100000.00,INE671H07251,Realty,Debentures and Bonds
953547,1125SOBHA18,Sobha Ltd,Active,F ,100000.00,INE671H07244,Realty,Debentures and Bonds
953548,19CPITPPL36,Cyber Pearl Information Technology Park Pvt Ltd,Active,F ,1000000.00,INE660H08039,Internet Software &amp; Services,Debentures and Bonds
953549,862IIL21,India Infradebt Ltd,Active,F ,1000000.00,INE537P07117,Other Financial Services,Debentures and Bonds
953550,862IIL26,India Infradebt Ltd,Active,F ,1000000.00,INE537P07125,Other Financial Services,Debentures and Bonds
953551,0KMPL19D,Kotak Mahindra Prime Ltd,Active,F ,1000000.00,INE916DA7KE5,Other Financial Services,Debentures and Bonds
953552,1278FPL18,FINO Finance Pvt Ltd,Active,F ,166667.00,INE517Q07067,Financial Institutions,Debentures and Bonds
953553,0KMPL19E,Kotak Mahindra Prime Ltd,Active,F ,1000000.00,INE916DA7KF2,Other Financial Services,Debentures and Bonds
953554,885KMPL18,Kotak Mahindra Prime Ltd,Active,F ,1000000.00,INE916DA7KC9,Other Financial Services,Debentures and Bonds
953555,8815KMPL18,Kotak Mahindra Prime Ltd,Active,F ,1000000.00,INE916DA7KD7,Other Financial Services,Debentures and Bonds
953556,0KMPL19F,Kotak Mahindra Prime Ltd,Active,F ,1000000.00,INE916DA7KG0,Other Financial Services,Debentures and Bonds
953557,0KMPL19G,Kotak Mahindra Prime Ltd,Active,F ,1000000.00,INE916DA7KH8,Other Financial Services,Debentures and Bonds
953558,EFILB9B601A,Edelweiss Finance &amp; Investments Ltd,Active,F ,100000.00,INE918K07ER7,Other Financial Services,Debentures and Bonds
953559,ECLB8B601B,ECL Finance Ltd,Active,F ,100000.00,INE804I07M34,Electric Utilities,Debentures and Bonds
953560,ECLB8B601D,ECL Finance Ltd,Active,F ,100000.00,INE804I07M42,Electric Utilities,Debentures and Bonds
953561,ECLA9B606B,ECL Finance Ltd,Active,F ,100000.00,INE804I07M18,Electric Utilities,Debentures and Bonds
953562,ECLA9B606D,ECL Finance Ltd,Active,F ,100000.00,INE804I07M26,Electric Utilities,Debentures and Bonds
953563,833IRFC19,Indian Railway Finance Corporation,Active,F ,1000000.00,INE053F07850,Other Financial Services,Debentures and Bonds
953564,0BFL19J,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07JJ5,Finance (including NBFCs),Debentures and Bonds
